"","Group.1","Group.2","x"
"722","United Kingdom",2000,51.4382191780822
"723","Uruguay",2000,60.4139726027397
"724","US",2000,56.124805949735
"725","Uzbekistan",2000,60.7863387978142
"726","Venezuela",2000,80.1917355371901
"727","Vietnam",2000,74.3781420765027
"728","Yugoslavia",2000,56.603825136612
"729","Zambia",2000,72.7824242424242
"730","Albania",2001,61.2356
"731","Algeria",2001,64.6698630136986
"732","Argentina",2001,63.3398351648352
"733","Australia",2001,62.2290659340659
"734","Austria",2001,50.8230136986301
"735","Bahamas",2001,77.4678571428571
"736","Bahrain",2001,81.3230136986301
"737","Bangladesh",2001,78.9565693430657
"738","Barbados",2001,80.6953038674033
"739","Belarus",2001,45.3671232876712
"740","Belgium",2001,51.587397260274
"741","Belize",2001,80.9535714285714
"742","Benin",2001,81.5440771349862
"743","Bermuda",2001,71.1076923076923
"744","Bolivia",2001,44.8104395604396
"745","Brazil",2001,72.8322344322344
"746","Bulgaria",2001,50.7241095890411
"747","Canada",2001,44.2576164383562
"748","Central African Republic",2001,77.9724233983287
"749","China",2001,60.306904109589
"750","Colombia",2001,55.8403846153846
"751","Congo",2001,77.4595567867036
"752","Costa Rica",2001,73.2898071625344
"753","Croatia",2001,54.1616438356164
"754","Cuba",2001,75.2693820224719
"755","Cyprus",2001,67.9695890410959
"756","Czech Republic",2001,46.9701369863014
"757","Denmark",2001,46.6764383561644
"758","Dominican Republic",2001,79.2780281690141
"759","Egypt",2001,72.7372602739726
"760","Equador",2001,65.9324099722992
"761","Ethiopia",2001,63.9120192307692
"762","Finland",2001,42.0120547945205
"763","France",2001,55.212602739726
"764","Gabon",2001,79.2939393939394
"765","Gambia",2001,79.8253125
"766","Georgia",2001,57.1013812154696
"767","Germany",2001,49.5641370869033
"768","Greece",2001,66.1405479452055
"769","Guatemala",2001,66.2457865168539
"770","Guinea",2001,81.3941358024691
"771","Guyana",2001,83.5027586206897
"772","Haiti",2001,85.4349315068493
"773","Honduras",2001,72.1252777777778
"774","Hong Kong",2001,75.5745205479452
"775","Hungary",2001,51.4402739726027
"776","Iceland",2001,41.5482191780822
"777","India",2001,79.8339273474983
"778","Indonesia",2001,82.73125
"779","Ireland",2001,48.8865753424658
"780","Israel",2001,69.8896755162242
"781","Italy",2001,57.5753424657534
"782","Ivory Coast",2001,79.9530555555556
"783","Japan",2001,54.8931506849315
"784","Jordan",2001,65.1498630136986
"785","Kazakhstan",2001,49.9616438356164
"786","Kenya",2001,65.2012121212121
"787","Kuwait",2001,80.7813698630137
"788","Kyrgyzstan",2001,53.3750684931507
"789","Laos",2001,81.3656338028169
"790","Latvia",2001,45.9709589041096
"791","Lebanon",2001,70.9320547945206
"792","Macedonia",2001,54.4117808219178
"793","Madagascar",2001,66.2065753424658
"794","Malawi",2001,68.012
"795","Malaysia",2001,81.9819178082192
"796","Mauritania",2001,78.6960674157303
"797","Mexico",2001,68.7588888888889
"798","Mongolia",2001,29.4131506849315
"799","Morocco",2001,63.9561643835616
"800","Mozambique",2001,74.7504249291785
"801","Myanmar (Burma)",2001,81.2087671232877
"802","Namibia",2001,71.003937007874
"803","Nepal",2001,65.9958217270195
"804","New Zealand",2001,59.7903581267218
"805","Nicaragua",2001,82.0722527472527
"806","Nigeria",2001,83.1509615384615
"807","North Korea",2001,51.0504109589041
"808","Norway",2001,40.4356164383562
"809","Oman",2001,83.3372492836676
"810","Pakistan",2001,76.5049450549451
"811","Panama",2001,80.3550964187328
"812","Peru",2001,65.1691460055096
"813","Philippines",2001,82.3214876033058
"814","Poland",2001,47.0991780821918
"815","Portugal",2001,62.2191780821918
"816","Qatar",2001,82.9868493150685
"817","Romania",2001,52.9879452054795
"818","Russia",2001,48.5641095890411
"819","Saudi Arabia",2001,80.2792866941015
"820","Senegal",2001,76.9304109589041
"821","Serbia-Montenegro",2001,52.3244444444444
"822","Singapore",2001,81.7084931506849
"823","Slovakia",2001,51.12
"824","South Africa",2001,62.1446575342466
"825","South Korea",2001,52.4417582417582
"826","Spain",2001,58.613698630137
"827","Sri Lanka",2001,81.0698895027624
"828","Suriname",2001,79.5385093167702
"829","Sweden",2001,45.7334246575342
"830","Switzerland",2001,50.2304387568556
"831","Syria",2001,64.8252054794521
"832","Taiwan",2001,73.7270194986072
"833","Tajikistan",2001,61.3290196078431
"834","Tanzania",2001,78.0011673151751
"835","Thailand",2001,82.6487671232877
"836","The Netherlands",2001,51.1534246575342
"837","Togo",2001,81.0013736263736
"838","Tunisia",2001,67.512602739726
"839","Turkey",2001,56.7353424657534
"840","Turkmenistan",2001,64.287397260274
"841","Uganda",2001,71.7397183098592
"842","Ukraine",2001,48.2819178082192
"843","United Arab Emirates",2001,82.52
"844","United Kingdom",2001,51.0622770919067
"845","Uruguay",2001,61.8813186813187
"846","US",2001,56.8547511312217
"847","Uzbekistan",2001,61.3172602739726
"848","Venezuela",2001,82.285
"849","Vietnam",2001,74.338904109589
"850","Yugoslavia",2001,53.878904109589
"851","Zambia",2001,72.7201729106628
"852","Albania",2002,63.3012658227848
"853","Algeria",2002,64.1354570637119
"854","Argentina",2002,63.0066666666667
"855","Australia",2002,62.6903333333333
"856","Austria",2002,51.8689750692521
"857","Bahamas",2002,78.9633333333333
"858","Bahrain",2002,80.8659279778393
"859","Bangladesh",2002,78.6237442922374
"860","Barbados",2002,81.2288888888889
"861","Belarus",2002,46.5337950138504
"862","Belgium",2002,52.3335180055402
"863","Belize",2002,81.3641666666667
"864","Benin",2002,81.3869080779944
"865","Bermuda",2002,72.1430555555556
"866","Bolivia",2002,45.7455555555556
"867","Brazil",2002,73.0327441860465
"868","Bulgaria",2002,50.4340720221607
"869","Canada",2002,42.3765096952909
"870","Central African Republic",2002,78.1318309859155
"871","China",2002,60.7122505543237
"872","Colombia",2002,56.8213888888889
"873","Congo",2002,78.3511235955056
"874","Costa Rica",2002,74.1047353760446
"875","Croatia",2002,54.7547222222222
"876","Cuba",2002,76.4422222222222
"877","Cyprus",2002,67.4043010752688
"878","Czech Republic",2002,48.2398891966759
"879","Denmark",2002,47.9734072022161
"880","Dominican Republic",2002,79.6518105849582
"881","Egypt",2002,72.5105263157895
"882","Equador",2002,67.0586834733894
"883","Ethiopia",2002,66.1553571428571
"884","Finland",2002,42.3304709141274
"885","France",2002,55.7637119113573
"886","Gabon",2002,79.7322222222222
"887","Gambia",2002,79.0518518518519
"888","Georgia",2002,56.285595567867
"889","Germany",2002,51.2184914841849
"890","Greece",2002,65.1952908587258
"891","Guatemala",2002,67.1406162464986
"892","Guinea",2002,81.7413580246914
"893","Guyana",2002,83.3292592592593
"894","Haiti",2002,85.9349264705882
"895","Honduras",2002,72.2223796033994
"896","Hong Kong",2002,75.8675900277008
"897","Hungary",2002,52.7958448753463
"898","Iceland",2002,41.9249307479224
"899","India",2002,80.6781401804303
"900","Indonesia",2002,85.4666666666667
"901","Ireland",2002,49.9573407202216
"902","Israel",2002,70.5713068181818
"903","Italy",2002,57.3451523545706
"904","Ivory Coast",2002,80.4266211604096
"905","Japan",2002,55.7936288088643
"906","Jordan",2002,63.9484764542936
"907","Kazakhstan",2002,50.2138504155125
"908","Kenya",2002,65.8135021097046
"909","Kuwait",2002,80.4505555555556
"910","Kyrgyzstan",2002,53.8268698060942
"911","Laos",2002,80.9077777777778
"912","Latvia",2002,46.7083102493075
"913","Lebanon",2002,70.2795013850416
"914","Macedonia",2002,53.7321329639889
"915","Madagascar",2002,65.9301939058172
"916","Malawi",2002,72.1803149606299
"917","Malaysia",2002,82.709972299169
"918","Mauritania",2002,77.7632768361582
"919","Mexico",2002,68.9623376623377
"920","Mongolia",2002,29.6991689750693
"921","Morocco",2002,63.3060941828255
"922","Mozambique",2002,74.9221606648199
"923","Myanmar (Burma)",2002,81.9477777777778
"924","Namibia",2002,73.0119047619048
"925","Nepal",2002,66.3051873198847
"926","New Zealand",2002,59.5153846153846
"927","Nicaragua",2002,82.1491666666667
"928","Nigeria",2002,83.6497237569061
"929","North Korea",2002,51.22
"930","Norway",2002,41.2531855955679
"931","Oman",2002,83.5945558739255
"932","Pakistan",2002,76.5439265536723
"933","Panama",2002,82.1775
"934","Peru",2002,66.2236111111111
"935","Philippines",2002,82.0530555555556
"936","Poland",2002,48.5703601108033
"937","Portugal",2002,62.3207756232687
"938","Qatar",2002,82.6930747922438
"939","Romania",2002,52.8382271468144
"940","Russia",2002,47.4778393351801
"941","Saudi Arabia",2002,79.6490304709141
"942","Senegal",2002,75.9382681564246
"943","Serbia-Montenegro",2002,53.0870056497175
"944","Sierra Leone",2002,81.8818181818182
"945","Singapore",2002,82.605540166205
"946","Slovakia",2002,52.3783933518006
"947","South Africa",2002,61.8637119113573
"948","South Korea",2002,53.0806094182825
"949","Spain",2002,59.495567867036
"950","Sri Lanka",2002,80.8658333333333
"951","Suriname",2002,79.8705882352941
"952","Sweden",2002,46.5913888888889
"953","Switzerland",2002,50.8202590194265
"954","Syria",2002,63.8149584487535
"955","Taiwan",2002,75.003324099723
"956","Tajikistan",2002,60.4886426592798
"957","Tanzania",2002,78.1459016393443
"958","Thailand",2002,84.7290858725762
"959","The Netherlands",2002,51.602216066482
"960","Togo",2002,81.3286184210526
"961","Tunisia",2002,66.8695290858726
"962","Turkey",2002,54.8567867036011
"963","Turkmenistan",2002,63.2919667590028
"964","Uganda",2002,72.5302547770701
"965","Ukraine",2002,49.1360110803324
"966","United Arab Emirates",2002,82.9722991689751
"967","United Kingdom",2002,51.8578363384189
"968","Uruguay",2002,61.2363888888889
"969","US",2002,56.6237619295506
"970","Uzbekistan",2002,60.8617728531856
"971","Venezuela",2002,81.8866666666667
"972","Vietnam",2002,75.0836565096953
"973","Yugoslavia",2002,55.2504155124654
"974","Zambia",2002,71.043059490085
"975","Albania",2003,63.6548476454294
"976","Algeria",2003,65.4934065934066
"977","Argentina",2003,61.9242424242424
"978","Australia",2003,62.3826806398235
"979","Austria",2003,51.4950684931507
"980","Bahamas",2003,79.667032967033
"981","Bahrain",2003,80.9764383561644
"982","Bangladesh",2003,78.8248756218905
"983","Barbados",2003,81.3008746355685
"984","Belarus",2003,44.6041095890411
"985","Belgium",2003,52.3238356164384
"986","Belize",2003,81.4481994459834
"987","Benin",2003,81.8447293447293
"988","Bermuda",2003,72.5013812154696
"989","Bolivia",2003,45.7541436464088
"990","Brazil",2003,71.8378328741965
"991","Bulgaria",2003,50.1720547945205
"992","Burundi",2003,81.3
"993","Canada",2003,42.2996711427788
"994","Central African Republic",2003,78.2860795454545
"995","China",2003,60.6517827756445
"996","Colombia",2003,56.2494475138122
"997","Congo",2003,78.3947945205479
"998","Costa Rica",2003,73.4898071625344
"999","Croatia",2003,54.4594520547945
"1000","Cuba",2003,76.2743801652893
"1001","Cyprus",2003,58.1214285714286
"1002","Czech Republic",2003,48.112602739726
"1003","Denmark",2003,47.1115068493151
"1004","Dominican Republic",2003,79.7782729805014
"1005","Egypt",2003,72.3494505494506
"1006","Equador",2003,67.27875
"1007","Ethiopia",2003,64.15
"1008","Finland",2003,41.3887671232877
"1009","France",2003,56.3908219178082
"1010","Gabon",2003,79.8647058823529
"1011","Gambia",2003,79.6664634146342
"1012","Georgia",2003,55.8446575342466
"1013","Germany",2003,48.6065333333333
"1014","Greece",2003,64.9186301369863
"1015","Guatemala",2003,67.2310924369748
"1016","Guinea",2003,81.5051575931232
"1017","Guyana",2003,83.0142222222222
"1018","Haiti",2003,87.5071856287425
"1019","Honduras",2003,71.7556473829201
"1020","Hong Kong",2003,75.7465753424658
"1021","Hungary",2003,51.7362637362637
"1022","Iceland",2003,43.2016438356164
"1023","India",2003,80.1425633995888
"1024","Indonesia",2003,84.45
"1025","Ireland",2003,49.9706849315069
"1026","Israel",2003,69.7418282548476
"1027","Italy",2003,58.358904109589
"1028","Ivory Coast",2003,80.285049833887
"1029","Japan",2003,55.1995433789954
"1030","Jordan",2003,63.9076923076923
"1031","Kazakhstan",2003,48.0654794520548
"1032","Kenya",2003,66.6752380952381
"1033","Kuwait",2003,80.8364383561644
"1034","Kyrgyzstan",2003,53.2593406593407
"1035","Laos",2003,80.7395604395604
"1036","Latvia",2003,45.6720547945205
"1037","Lebanon",2003,70.1197260273973
"1038","Macedonia",2003,54.6585164835165
"1039","Madagascar",2003,65.8631868131868
"1040","Malawi",2003,70.972
"1041","Malaysia",2003,82.1531506849315
"1042","Mauritania",2003,77.5103351955307
"1043","Mexico",2003,68.819587628866
"1044","Mongolia",2003,29.5912087912088
"1045","Morocco",2003,63.8153846153846
"1046","Mozambique",2003,75.1899135446686
"1047","Myanmar (Burma)",2003,81.721978021978
"1048","Namibia",2003,73.8751677852349
"1049","Nepal",2003,67.1493112947658
"1050","New Zealand",2003,59.2977591036415
"1051","Nicaragua",2003,81.9060773480663
"1052","Nigeria",2003,84.3464730290456
"1053","North Korea",2003,52.0008287292818
"1054","Norway",2003,41.8030136986301
"1055","Oman",2003,82.765
"1056","Pakistan",2003,75.682602739726
"1057","Panama",2003,82.1030470914127
"1058","Peru",2003,65.7312154696133
"1059","Philippines",2003,82.0538674033149
"1060","Poland",2003,47.0682191780822
"1061","Portugal",2003,63.0583561643836
"1062","Qatar",2003,82.7695890410959
"1063","Romania",2003,51.9398351648352
"1064","Russia",2003,47.8822530864198
"1065","Saudi Arabia",2003,79.9659807956104
"1066","Senegal",2003,75.9438356164384
"1067","Serbia-Montenegro",2003,53.0498630136986
"1068","Sierra Leone",2003,81.2127218934911
"1069","Singapore",2003,82.0763736263736
"1070","Slovakia",2003,52.2652892561984
"1071","South Africa",2003,62.1587912087912
"1072","South Korea",2003,53.1432876712329
"1073","Spain",2003,61.504113345521
"1074","Sri Lanka",2003,81.3854794520548
"1075","Suriname",2003,81.906875
"1076","Sweden",2003,46.0804407713499
"1077","Switzerland",2003,51.465504587156
"1078","Syria",2003,63.8763736263736
"1079","Taiwan",2003,74.3582417582418
"1080","Tajikistan",2003,59.3008219178082
"1081","Tanzania",2003,79.3916417910448
"1082","Thailand",2003,84.4923287671233
"1083","The Netherlands",2003,51.2709589041096
"1084","Togo",2003,81.3570200573066
"1085","Tunisia",2003,67.795041322314
"1086","Turkey",2003,54.8593964334705
"1087","Turkmenistan",2003,62.2665753424658
"1088","Uganda",2003,72.556204379562
"1089","Ukraine",2003,47.0627397260274
"1090","United Arab Emirates",2003,83.3943835616438
"1091","United Kingdom",2003,51.8347527472528
"1092","Uruguay",2003,60.4908839779006
"1093","US",2003,56.2266245037551
"1094","Uzbekistan",2003,60.1676712328767
"1095","Venezuela",2003,82.1192837465565
"1096","Vietnam",2003,75.9794520547945
"1097","Yugoslavia",2003,53.6109589041096
"1098","Zambia",2003,69.1787790697674
"1099","Albania",2004,61.5238356164384
"1100","Algeria",2004,64.0874316939891
"1101","Argentina",2004,62.625956284153
"1102","Australia",2004,62.5184699453552
"1103","Austria",2004,50.6030054644809
"1104","Bahamas",2004,78.2649275362319
"1105","Bahrain",2004,80.7784153005464
"1106","Bangladesh",2004,78.9149484536082
"1107","Barbados",2004,81.336592178771
"1108","Belarus",2004,44.7199453551913
"1109","Belgium",2004,51.629781420765
"1110","Belize",2004,81.3640449438202
"1111","Benin",2004,81.2836065573771
"1112","Bermuda",2004,71.3366120218579
"1113","Bolivia",2004,45.8808743169399
"1114","Brazil",2004,71.4955373406193
"1115","Bulgaria",2004,50.5396174863388
"1116","Burundi",2004,76.6133333333333
"1117","Canada",2004,42.1995355191257
"1118","Central African Republic",2004,78.3178770949721
"1119","China",2004,60.9318032786885
"1120","Colombia",2004,55.598087431694
"1121","Congo",2004,78.3321428571429
"1122","Costa Rica",2004,73.321978021978
"1123","Croatia",2004,53.0472677595628
"1124","Cuba",2004,76.2236111111111
"1125","Cyprus",2004,72.9527659574468
"1126","Czech Republic",2004,47.3699453551913
"1127","Denmark",2004,47.0669398907104
"1128","Dominican Republic",2004,79.0450142450142
"1129","Egypt",2004,72.270218579235
"1130","Equador",2004,68.6120178041543
"1131","Ethiopia",2004,63.444
"1132","Finland",2004,41.7106557377049
"1133","France",2004,54.9318306010929
"1134","Gabon",2004,79.8354354354354
"1135","Gambia",2004,79.4326347305389
"1136","Georgia",2004,56.6713114754098
"1137","Germany",2004,50.524317617866
"1138","Greece",2004,64.6549180327869
"1139","Guatemala",2004,66.7494444444444
"1140","Guinea",2004,81.927868852459
"1141","Guyana",2004,84.0629921259843
"1142","Haiti",2004,86.2931428571429
"1143","Honduras",2004,71.9398280802292
"1144","Hong Kong",2004,75.3314207650273
"1145","Hungary",2004,48.6967213114754
"1146","Iceland",2004,42.2907103825137
"1147","India",2004,80.2041666666667
"1148","Indonesia",2004,84.7844660194175
"1149","Ireland",2004,49.8819672131148
"1150","Israel",2004,69.2976401179941
"1151","Italy",2004,56.8176229508197
"1152","Ivory Coast",2004,80.5730659025788
"1153","Japan",2004,57.1673952641166
"1154","Jordan",2004,64.2595628415301
"1155","Kazakhstan",2004,50.1188524590164
"1156","Kenya",2004,67.5549707602339
"1157","Kuwait",2004,80.3918032786885
"1158","Kyrgyzstan",2004,54.2161202185792
"1159","Laos",2004,80.2081967213115
"1160","Latvia",2004,45.1729508196721
"1161","Lebanon",2004,69.7379781420765
"1162","Macedonia",2004,54.079781420765
"1163","Madagascar",2004,65.353825136612
"1164","Malaysia",2004,82.0926229508197
"1165","Mauritania",2004,77.6168508287293
"1166","Mexico",2004,68.4481759656652
"1167","Mongolia",2004,31.4907103825137
"1168","Morocco",2004,63.3967213114754
"1169","Mozambique",2004,74.7121387283237
"1170","Myanmar (Burma)",2004,81.7221917808219
"1171","Namibia",2004,70.071473354232
"1172","Nepal",2004,67.4972067039106
"1173","New Zealand",2004,58.5467213114754
"1174","Nicaragua",2004,81.5291666666667
"1175","Nigeria",2004,84.1749090909091
"1176","North Korea",2004,52.652808988764
"1177","Norway",2004,42.1199453551913
"1178","Oman",2004,83.6968660968661
"1179","Pakistan",2004,76.2726775956284
"1180","Panama",2004,81.8147632311978
"1181","Peru",2004,66.5786885245902
"1182","Philippines",2004,82.057650273224
"1183","Poland",2004,47.2382513661202
"1184","Portugal",2004,62.6556164383562
"1185","Qatar",2004,82.7147540983607
"1186","Romania",2004,51.9180327868852
"1187","Russia",2004,41.4893442622951
"1188","Saudi Arabia",2004,79.5403005464481
"1189","Senegal",2004,76.1743169398907
"1190","Serbia-Montenegro",2004,42.715
"1191","Sierra Leone",2004,81.8582608695652
"1192","Singapore",2004,82.2398907103825
"1193","Slovakia",2004,50.9745901639344
"1194","South Africa",2004,62.672131147541
"1195","South Korea",2004,54.8404371584699
"1196","Spain",2004,60.2032786885246
"1197","Sri Lanka",2004,81.0363387978142
"1198","Suriname",2004,81.237908496732
"1199","Sweden",2004,45.0472677595628
"1200","Switzerland",2004,50.1096803652968
"1201","Syria",2004,63.3655737704918
"1202","Taiwan",2004,73.470218579235
"1203","Tajikistan",2004,61.1609289617486
"1204","Tanzania",2004,78.4260479041916
"1205","Thailand",2004,84.7027322404372
"1206","The Netherlands",2004,51.2789617486339
"1207","Togo",2004,81.0096153846154
"1208","Tunisia",2004,66.4672131147541
"1209","Turkey",2004,54.5289617486339
"1210","Turkmenistan",2004,63.7811475409836
"1211","Uganda",2004,72.7278260869565
"1212","Ukraine",2004,47.6136612021858
"1213","United Arab Emirates",2004,83.1549180327869
"1214","United Kingdom",2004,51.4458276333789
"1215","Uruguay",2004,61.8909836065574
"1216","US",2004,56.4270539262711
"1217","Uzbekistan",2004,61.9295081967213
"1218","Venezuela",2004,81.4808743169399
"1219","Vietnam",2004,73.6426229508197
"1220","Yugoslavia",2004,53.442349726776
"1221","Zambia",2004,69.1464985994398
"1222","Albania",2005,60.8112947658402
"1223","Algeria",2005,62.9134246575342
"1224","Argentina",2005,62.3115068493151
"1225","Australia",2005,62.7129315068493
"1226","Austria",2005,50.3021917808219
"1227","Bahamas",2005,79.0386554621849
"1228","Bahrain",2005,80.2093150684932
"1229","Bangladesh",2005,77.8570175438597
"1230","Barbados",2005,82.0619178082192
"1231","Belarus",2005,45.1449315068493
"1232","Belgium",2005,52.1402739726027
"1233","Belize",2005,81.688603988604
"1234","Benin",2005,81.5712328767123
"1235","Bermuda",2005,71.2342465753425
"1236","Bolivia",2005,45.6720547945205
"1237","Brazil",2005,71.4704109589041
"1238","Bulgaria",2005,49.1397260273973
"1239","Burundi",2005,74.0509803921569
"1240","Canada",2005,43.9410022148394
"1241","Central African Republic",2005,78.5418338108882
"1242","China",2005,60.2207671232877
"1243","Colombia",2005,56.0106849315069
"1244","Congo",2005,78.3775342465753
"1245","Costa Rica",2005,72.1983561643836
"1246","Croatia",2005,52.2383561643836
"1247","Cuba",2005,75.9676712328767
"1248","Cyprus",2005,66.4295890410959
"1249","Czech Republic",2005,47.3542465753425
"1250","Denmark",2005,47.1156164383562
"1251","Dominican Republic",2005,79.77
"1252","Egypt",2005,72.0378082191781
"1253","Equador",2005,68.267397260274
"1254","Ethiopia",2005,64.1778501628664
"1255","Finland",2005,42.6835616438356
"1256","France",2005,55.064060356653
"1257","Gabon",2005,79.6285318559557
"1258","Gambia",2005,80.1168
"1259","Georgia",2005,57.157264957265
"1260","Germany",2005,50.2040293040293
"1261","Greece",2005,64.2734246575342
"1262","Guatemala",2005,66.9134615384615
"1263","Guinea",2005,82.0458100558659
"1264","Guyana",2005,84.0692913385827
"1265","Haiti",2005,85.6890410958904
"1266","Honduras",2005,72.3553672316384
"1267","Hong Kong",2005,75.0791780821918
"1268","Hungary",2005,48.3517808219178
"1269","Iceland",2005,41.3758904109589
"1270","India",2005,79.9172602739726
"1271","Indonesia",2005,84.0795918367347
"1272","Ireland",2005,50.2468493150685
"1273","Israel",2005,71.1952978056426
"1274","Italy",2005,56.2295890410959
"1275","Ivory Coast",2005,80.5646575342466
"1276","Japan",2005,55.4916894977169
"1277","Jordan",2005,64.3912328767123
"1278","Kazakhstan",2005,49.2879452054795
"1279","Kenya",2005,68.3455089820359
"1280","Kuwait",2005,80.0121546961326
"1281","Kyrgyzstan",2005,53.7895890410959
"1282","Laos",2005,80.8813698630137
"1283","Latvia",2005,45.1082191780822
"1284","Lebanon",2005,69.652602739726
"1285","Macedonia",2005,53.053698630137
"1286","Madagascar",2005,65.5367123287671
"1287","Malaysia",2005,83.1002739726027
"1288","Mauritania",2005,78.5440111420613
"1289","Mexico",2005,69.8003405221339
"1290","Mongolia",2005,29.9405479452055
"1291","Morocco",2005,62.972602739726
"1292","Mozambique",2005,74.5308139534884
"1293","Myanmar (Burma)",2005,82.3841095890411
"1294","Namibia",2005,70.9276056338028
"1295","Nepal",2005,68.1911931818182
"1296","New Zealand",2005,60.4917808219178
"1297","Nicaragua",2005,81.5796143250689
"1298","Nigeria",2005,84.8018965517241
"1299","North Korea",2005,49.9798780487805
"1300","Norway",2005,42.88
"1301","Oman",2005,83.1927977839335
"1302","Pakistan",2005,75.0897260273973
"1303","Panama",2005,80.9002747252747
"1304","Peru",2005,66.3079452054795
"1305","Philippines",2005,82.1747945205479
"1306","Poland",2005,47.6013698630137
"1307","Portugal",2005,62.7365384615385
"1308","Qatar",2005,82.3569863013699
"1309","Romania",2005,51.4909589041096
"1310","Russia",2005,42.093698630137
"1311","Saudi Arabia",2005,79.6413698630137
"1312","Senegal",2005,77.353698630137
"1313","Sierra Leone",2005,82.0556634304207
"1314","Singapore",2005,82.513698630137
"1315","Slovakia",2005,50.6942465753425
"1316","South Africa",2005,62.0961643835616
"1317","South Korea",2005,52.293698630137
"1318","Spain",2005,60.3639269406393
"1319","Sri Lanka",2005,81.1827397260274
"1320","Suriname",2005,80.1205633802817
"1321","Sweden",2005,45.6309589041096
"1322","Switzerland",2005,49.699268738574
"1323","Syria",2005,63.0106849315069
"1324","Taiwan",2005,73.6230136986301
"1325","Tajikistan",2005,59.8550684931507
"1326","Tanzania",2005,79.5409221902017
"1327","Thailand",2005,85.0550684931507
"1328","The Netherlands",2005,51.7484931506849
"1329","Togo",2005,81.2517808219178
"1330","Tunisia",2005,66.2350684931507
"1331","Turkey",2005,54.8286301369863
"1332","Turkmenistan",2005,64.3635616438356
"1333","Uganda",2005,72.3735507246377
"1334","Ukraine",2005,47.487397260274
"1335","United Arab Emirates",2005,82.8523287671233
"1336","United Kingdom",2005,51.3702331961591
"1337","Uruguay",2005,61.8298630136986
"1338","US",2005,56.9540070830094
"1339","Uzbekistan",2005,61.0953424657534
"1340","Venezuela",2005,82.2808219178082
"1341","Vietnam",2005,74.3054794520548
"1342","Yugoslavia",2005,52.047397260274
"1343","Zambia",2005,70.5975
"1344","Albania",2006,59.874861878453
"1345","Algeria",2006,64.9304109589041
"1346","Argentina",2006,62.6879452054795
"1347","Australia",2006,62.674904109589
"1348","Austria",2006,51.2353424657534
"1349","Bahamas",2006,78.7736111111111
"1350","Bahrain",2006,81.0054794520548
"1351","Bangladesh",2006,79.3555944055944
"1352","Barbados",2006,81.6690410958904
"1353","Belarus",2006,45.1676712328767
"1354","Belgium",2006,52.0558904109589
"1355","Belize",2006,81.1307692307692
"1356","Benin",2006,82.0869822485207
"1357","Bermuda",2006,71.3821428571429
"1358","Bolivia",2006,44.6569863013699
"1359","Brazil",2006,70.950502283105
"1360","Bulgaria",2006,50.4180821917808
"1361","Burundi",2006,59.9927927927928
"1362","Canada",2006,44.7885753424658
"1363","Central African Republic",2006,78.5206798866856
"1364","China",2006,61.1756712328767
"1365","Colombia",2006,55.8401098901099
"1366","Congo",2006,77.9616438356164
"1367","Costa Rica",2006,72.6424657534247
"1368","Croatia",2006,54.2205479452055
"1369","Cuba",2006,75.9720547945205
"1370","Cyprus",2006,66.3282191780822
"1371","Czech Republic",2006,48.3356164383562
"1372","Denmark",2006,48.2268493150685
"1373","Dominican Republic",2006,80.0857558139535
"1374","Egypt",2006,72.1076712328767
"1375","Equador",2006,68.0220833333333
"1376","Ethiopia",2006,63.8872262773723
"1377","Finland",2006,43.1895890410959
"1378","France",2006,55.9050684931507
"1379","Gabon",2006,79.6682191780822
"1380","Gambia",2006,78.9640909090909
"1381","Georgia",2006,43.2366972477064
"1382","Germany",2006,49.1709219858156
"1383","Greece",2006,64.1713498622589
"1384","Guatemala",2006,66.5684065934066
"1385","Guinea",2006,81.8730113636364
"1386","Guinea-Bissau",2006,82.5762295081967
"1387","Guyana",2006,83.2276041666667
"1388","Haiti",2006,84.875
"1389","Honduras",2006,71.7215297450425
"1390","Hong Kong",2006,75.8901369863014
"1391","Hungary",2006,50.0315068493151
"1392","Iceland",2006,41.9778082191781
"1393","India",2006,80.5056164383562
"1394","Indonesia",2006,84.5217054263566
"1395","Ireland",2006,50.4890410958904
"1396","Israel",2006,71.216717325228
"1397","Italy",2006,57.2371232876712
"1398","Ivory Coast",2006,78.7019230769231
"1399","Japan",2006,56.2327853881279
"1400","Jordan",2006,64.2717808219178
"1401","Kazakhstan",2006,50.307397260274
"1402","Kenya",2006,69.3162601626016
"1403","Kuwait",2006,80.7315068493151
"1404","Kyrgyzstan",2006,54.153698630137
"1405","Laos",2006,80.7364383561644
"1406","Latvia",2006,45.6698630136986
"1407","Lebanon",2006,69.2022598870057
"1408","Macedonia",2006,53.4161643835616
"1409","Madagascar",2006,65.4279452054794
"1410","Malawi",2006,69.9
"1411","Malaysia",2006,81.6591780821918
"1412","Mauritania",2006,78.2701657458564
"1413","Mexico",2006,69.3402843601896
"1414","Mongolia",2006,30.9923287671233
"1415","Morocco",2006,64.0693150684932
"1416","Mozambique",2006,73.9847887323944
"1417","Myanmar (Burma)",2006,82.1983193277311
"1418","Namibia",2006,64.7678670360111
"1419","Nepal",2006,64.5351515151515
"1420","New Zealand",2006,59.0254794520548
"1421","Nicaragua",2006,81.8079889807163
"1422","Nigeria",2006,84.5749201277955
"1423","North Korea",2006,51.833746130031
"1424","Norway",2006,43.1739726027397
"1425","Oman",2006,83.089552238806
